SEQ,SITE_CODE,SITE_NAME,FATHER_AGE,MOTHER_AGE,BIRTH_CNT,SEX,UPDATE_DATE
40178,10007230,彰化縣芳苑鄉,25～29歲,15～19歲,0,男,2021-02-02
40179,10007230,彰化縣芳苑鄉,25～29歲,20～24歲,9,男,2021-02-02
40180,10007230,彰化縣芳苑鄉,25～29歲,25～29歲,25,男,2021-02-02
40181,10007230,彰化縣芳苑鄉,25～29歲,30～34歲,3,男,2021-02-02
40182,10007230,彰化縣芳苑鄉,25～29歲,35～39歲,1,男,2021-02-02
40183,10007230,彰化縣芳苑鄉,25～29歲,40～44歲,0,男,2021-02-02
40184,10007230,彰化縣芳苑鄉,25～29歲,45～49歲,0,男,2021-02-02
40185,10007230,彰化縣芳苑鄉,25～29歲,50歲以上,0,男,2021-02-02
40186,10007230,彰化縣芳苑鄉,25～29歲,未滿15歲,0,女,2021-02-02
40187,10007230,彰化縣芳苑鄉,25～29歲,15～19歲,0,女,2021-02-02
40188,10007230,彰化縣芳苑鄉,25～29歲,20～24歲,3,女,2021-02-02
40189,10007230,彰化縣芳苑鄉,25～29歲,25～29歲,16,女,2021-02-02
40190,10007230,彰化縣芳苑鄉,25～29歲,30～34歲,2,女,2021-02-02
40191,10007230,彰化縣芳苑鄉,25～29歲,35～39歲,1,女,2021-02-02
40192,10007230,彰化縣芳苑鄉,25～29歲,40～44歲,0,女,2021-02-02
40193,10007230,彰化縣芳苑鄉,25～29歲,45～49歲,0,女,2021-02-02
40194,10007230,彰化縣芳苑鄉,25～29歲,50歲以上,0,女,2021-02-02
40195,10007230,彰化縣芳苑鄉,30～34歲,未滿15歲,0,男,2021-02-02
40196,10007230,彰化縣芳苑鄉,30～34歲,15～19歲,0,男,2021-02-02
40197,10007230,彰化縣芳苑鄉,30～34歲,20～24歲,2,男,2021-02-02
40198,10007230,彰化縣芳苑鄉,30～34歲,25～29歲,8,男,2021-02-02
40199,10007230,彰化縣芳苑鄉,30～34歲,30～34歲,26,男,2021-02-02
40200,10007230,彰化縣芳苑鄉,30～34歲,35～39歲,4,男,2021-02-02
40201,10007230,彰化縣芳苑鄉,30～34歲,40～44歲,0,男,2021-02-02
40202,10007230,彰化縣芳苑鄉,30～34歲,45～49歲,0,男,2021-02-02
40203,10007230,彰化縣芳苑鄉,30～34歲,50歲以上,0,男,2021-02-02
40204,10007230,彰化縣芳苑鄉,30～34歲,未滿15歲,0,女,2021-02-02
40205,10007230,彰化縣芳苑鄉,30～34歲,15～19歲,1,女,2021-02-02
40206,10007230,彰化縣芳苑鄉,30～34歲,20～24歲,5,女,2021-02-02
40207,10007230,彰化縣芳苑鄉,30～34歲,25～29歲,8,女,2021-02-02
40208,10007230,彰化縣芳苑鄉,30～34歲,30～34歲,27,女,2021-02-02
40209,10007230,彰化縣芳苑鄉,30～34歲,35～39歲,6,女,2021-02-02
40210,10007230,彰化縣芳苑鄉,30～34歲,40～44歲,0,女,2021-02-02
40211,10007230,彰化縣芳苑鄉,30～34歲,45～49歲,0,女,2021-02-02
40212,10007230,彰化縣芳苑鄉,30～34歲,50歲以上,0,女,2021-02-02
40213,10007230,彰化縣芳苑鄉,35～39歲,未滿15歲,0,男,2021-02-02
40214,10007230,彰化縣芳苑鄉,35～39歲,15～19歲,0,男,2021-02-02
40215,10007230,彰化縣芳苑鄉,35～39歲,20～24歲,4,男,2021-02-02
40216,10007230,彰化縣芳苑鄉,35～39歲,25～29歲,6,男,2021-02-02
40217,10007230,彰化縣芳苑鄉,35～39歲,30～34歲,14,男,2021-02-02
40218,10007230,彰化縣芳苑鄉,35～39歲,35～39歲,18,男,2021-02-02
40219,10007230,彰化縣芳苑鄉,35～39歲,40～44歲,2,男,2021-02-02
40220,10007230,彰化縣芳苑鄉,35～39歲,45～49歲,0,男,2021-02-02
40221,10007230,彰化縣芳苑鄉,35～39歲,50歲以上,0,男,2021-02-02
40222,10007230,彰化縣芳苑鄉,35～39歲,未滿15歲,0,女,2021-02-02
40223,10007230,彰化縣芳苑鄉,35～39歲,15～19歲,2,女,2021-02-02
40224,10007230,彰化縣芳苑鄉,35～39歲,20～24歲,1,女,2021-02-02
40225,10007230,彰化縣芳苑鄉,35～39歲,25～29歲,5,女,2021-02-02
40226,10007230,彰化縣芳苑鄉,35～39歲,30～34歲,15,女,2021-02-02
40227,10007230,彰化縣芳苑鄉,35～39歲,35～39歲,12,女,2021-02-02
40228,10007230,彰化縣芳苑鄉,35～39歲,40～44歲,1,女,2021-02-02
40229,10007230,彰化縣芳苑鄉,35～39歲,45～49歲,0,女,2021-02-02
40230,10007230,彰化縣芳苑鄉,35～39歲,50歲以上,0,女,2021-02-02
40231,10007230,彰化縣芳苑鄉,40～44歲,未滿15歲,0,男,2021-02-02
40232,10007230,彰化縣芳苑鄉,40～44歲,15～19歲,0,男,2021-02-02
40233,10007230,彰化縣芳苑鄉,40～44歲,20～24歲,1,男,2021-02-02
40234,10007230,彰化縣芳苑鄉,40～44歲,25～29歲,0,男,2021-02-02
40235,10007230,彰化縣芳苑鄉,40～44歲,30～34歲,5,男,2021-02-02
40236,10007230,彰化縣芳苑鄉,40～44歲,35～39歲,6,男,2021-02-02
40237,10007230,彰化縣芳苑鄉,40～44歲,40～44歲,3,男,2021-02-02
40238,10007230,彰化縣芳苑鄉,40～44歲,45～49歲,0,男,2021-02-02
40239,10007230,彰化縣芳苑鄉,40～44歲,50歲以上,0,男,2021-02-02
40240,10007230,彰化縣芳苑鄉,40～44歲,未滿15歲,0,女,2021-02-02
40241,10007230,彰化縣芳苑鄉,40～44歲,15～19歲,0,女,2021-02-02
40242,10007230,彰化縣芳苑鄉,40～44歲,20～24歲,1,女,2021-02-02
40243,10007230,彰化縣芳苑鄉,40～44歲,25～29歲,0,女,2021-02-02
40244,10007230,彰化縣芳苑鄉,40～44歲,30～34歲,5,女,2021-02-02
40245,10007230,彰化縣芳苑鄉,40～44歲,35～39歲,5,女,2021-02-02
40246,10007230,彰化縣芳苑鄉,40～44歲,40～44歲,1,女,2021-02-02
40247,10007230,彰化縣芳苑鄉,40～44歲,45～49歲,0,女,2021-02-02
40248,10007230,彰化縣芳苑鄉,40～44歲,50歲以上,0,女,2021-02-02
40249,10007230,彰化縣芳苑鄉,45～49歲,未滿15歲,0,男,2021-02-02
40250,10007230,彰化縣芳苑鄉,45～49歲,15～19歲,0,男,2021-02-02
40251,10007230,彰化縣芳苑鄉,45～49歲,20～24歲,0,男,2021-02-02
40252,10007230,彰化縣芳苑鄉,45～49歲,25～29歲,1,男,2021-02-02
40253,10007230,彰化縣芳苑鄉,45～49歲,30～34歲,0,男,2021-02-02
40254,10007230,彰化縣芳苑鄉,45～49歲,35～39歲,0,男,2021-02-02
40255,10007230,彰化縣芳苑鄉,45～49歲,40～44歲,2,男,2021-02-02
40256,10007230,彰化縣芳苑鄉,45～49歲,45～49歲,0,男,2021-02-02
40257,10007230,彰化縣芳苑鄉,45～49歲,50歲以上,0,男,2021-02-02
40258,10007230,彰化縣芳苑鄉,45～49歲,未滿15歲,0,女,2021-02-02
40259,10007230,彰化縣芳苑鄉,45～49歲,15～19歲,0,女,2021-02-02
40260,10007230,彰化縣芳苑鄉,45～49歲,20～24歲,0,女,2021-02-02
40261,10007230,彰化縣芳苑鄉,45～49歲,25～29歲,1,女,2021-02-02
40262,10007230,彰化縣芳苑鄉,45～49歲,30～34歲,3,女,2021-02-02
40263,10007230,彰化縣芳苑鄉,45～49歲,35～39歲,2,女,2021-02-02
40264,10007230,彰化縣芳苑鄉,45～49歲,40～44歲,0,女,2021-02-02
40265,10007230,彰化縣芳苑鄉,45～49歲,45～49歲,0,女,2021-02-02
40266,10007230,彰化縣芳苑鄉,45～49歲,50歲以上,0,女,2021-02-02
40267,10007230,彰化縣芳苑鄉,50～54歲,未滿15歲,0,男,2021-02-02
40268,10007230,彰化縣芳苑鄉,50～54歲,15～19歲,0,男,2021-02-02
40269,10007230,彰化縣芳苑鄉,50～54歲,20～24歲,0,男,2021-02-02
40270,10007230,彰化縣芳苑鄉,50～54歲,25～29歲,0,男,2021-02-02
40271,10007230,彰化縣芳苑鄉,50～54歲,30～34歲,0,男,2021-02-02
40272,10007230,彰化縣芳苑鄉,50～54歲,35～39歲,0,男,2021-02-02
40273,10007230,彰化縣芳苑鄉,50～54歲,40～44歲,0,男,2021-02-02
40274,10007230,彰化縣芳苑鄉,50～54歲,45～49歲,0,男,2021-02-02
40275,10007230,彰化縣芳苑鄉,50～54歲,50歲以上,0,男,2021-02-02
40276,10007230,彰化縣芳苑鄉,50～54歲,未滿15歲,0,女,2021-02-02
40277,10007230,彰化縣芳苑鄉,50～54歲,15～19歲,0,女,2021-02-02
40278,10007230,彰化縣芳苑鄉,50～54歲,20～24歲,0,女,2021-02-02
40279,10007230,彰化縣芳苑鄉,50～54歲,25～29歲,0,女,2021-02-02
40280,10007230,彰化縣芳苑鄉,50～54歲,30～34歲,0,女,2021-02-02
40281,10007230,彰化縣芳苑鄉,50～54歲,35～39歲,1,女,2021-02-02
40282,10007230,彰化縣芳苑鄉,50～54歲,40～44歲,0,女,2021-02-02
40283,10007230,彰化縣芳苑鄉,50～54歲,45～49歲,0,女,2021-02-02
40284,10007230,彰化縣芳苑鄉,50～54歲,50歲以上,0,女,2021-02-02
40285,10007230,彰化縣芳苑鄉,55～59歲,未滿15歲,0,男,2021-02-02
40286,10007230,彰化縣芳苑鄉,55～59歲,15～19歲,0,男,2021-02-02
40287,10007230,彰化縣芳苑鄉,55～59歲,20～24歲,0,男,2021-02-02
40288,10007230,彰化縣芳苑鄉,55～59歲,25～29歲,0,男,2021-02-02
40289,10007230,彰化縣芳苑鄉,55～59歲,30～34歲,0,男,2021-02-02
40290,10007230,彰化縣芳苑鄉,55～59歲,35～39歲,0,男,2021-02-02
40291,10007230,彰化縣芳苑鄉,55～59歲,40～44歲,1,男,2021-02-02
40292,10007230,彰化縣芳苑鄉,55～59歲,45～49歲,0,男,2021-02-02
40293,10007230,彰化縣芳苑鄉,55～59歲,50歲以上,0,男,2021-02-02
40294,10007230,彰化縣芳苑鄉,55～59歲,未滿15歲,0,女,2021-02-02
40295,10007230,彰化縣芳苑鄉,55～59歲,15～19歲,0,女,2021-02-02
40296,10007230,彰化縣芳苑鄉,55～59歲,20～24歲,0,女,2021-02-02
40297,10007230,彰化縣芳苑鄉,55～59歲,25～29歲,0,女,2021-02-02
40298,10007230,彰化縣芳苑鄉,55～59歲,30～34歲,0,女,2021-02-02
40299,10007230,彰化縣芳苑鄉,55～59歲,35～39歲,0,女,2021-02-02
40300,10007230,彰化縣芳苑鄉,55～59歲,40～44歲,0,女,2021-02-02
40301,10007230,彰化縣芳苑鄉,55～59歲,45～49歲,0,女,2021-02-02
40302,10007230,彰化縣芳苑鄉,55～59歲,50歲以上,0,女,2021-02-02
40303,10007230,彰化縣芳苑鄉,60歲以上,未滿15歲,0,男,2021-02-02
40304,10007230,彰化縣芳苑鄉,60歲以上,15～19歲,0,男,2021-02-02
40305,10007230,彰化縣芳苑鄉,60歲以上,20～24歲,0,男,2021-02-02
40306,10007230,彰化縣芳苑鄉,60歲以上,25～29歲,0,男,2021-02-02
40307,10007230,彰化縣芳苑鄉,60歲以上,30～34歲,0,男,2021-02-02
40308,10007230,彰化縣芳苑鄉,60歲以上,35～39歲,0,男,2021-02-02
40309,10007230,彰化縣芳苑鄉,60歲以上,40～44歲,0,男,2021-02-02
40310,10007230,彰化縣芳苑鄉,60歲以上,45～49歲,0,男,2021-02-02
40311,10007230,彰化縣芳苑鄉,60歲以上,50歲以上,0,男,2021-02-02
40312,10007230,彰化縣芳苑鄉,60歲以上,未滿15歲,0,女,2021-02-02
40313,10007230,彰化縣芳苑鄉,60歲以上,15～19歲,0,女,2021-02-02
40314,10007230,彰化縣芳苑鄉,60歲以上,20～24歲,0,女,2021-02-02
40315,10007230,彰化縣芳苑鄉,60歲以上,25～29歲,0,女,2021-02-02
40316,10007230,彰化縣芳苑鄉,60歲以上,30～34歲,0,女,2021-02-02
40317,10007230,彰化縣芳苑鄉,60歲以上,35～39歲,0,女,2021-02-02
40318,10007230,彰化縣芳苑鄉,60歲以上,40～44歲,0,女,2021-02-02
40319,10007230,彰化縣芳苑鄉,60歲以上,45～49歲,0,女,2021-02-02
40320,10007230,彰化縣芳苑鄉,60歲以上,50歲以上,0,女,2021-02-02
40321,10007240,彰化縣大城鄉,未滿20歲,未滿15歲,0,男,2021-02-02
40322,10007240,彰化縣大城鄉,未滿20歲,15～19歲,0,男,2021-02-02
40323,10007240,彰化縣大城鄉,未滿20歲,20～24歲,0,男,2021-02-02
40324,10007240,彰化縣大城鄉,未滿20歲,25～29歲,0,男,2021-02-02
40325,10007240,彰化縣大城鄉,未滿20歲,30～34歲,0,男,2021-02-02
40326,10007240,彰化縣大城鄉,未滿20歲,35～39歲,0,男,2021-02-02
40327,10007240,彰化縣大城鄉,未滿20歲,40～44歲,0,男,2021-02-02
40328,10007240,彰化縣大城鄉,未滿20歲,45～49歲,0,男,2021-02-02
40329,10007240,彰化縣大城鄉,未滿20歲,50歲以上,0,男,2021-02-02
40330,10007240,彰化縣大城鄉,未滿20歲,未滿15歲,0,女,2021-02-02
40331,10007240,彰化縣大城鄉,未滿20歲,15～19歲,0,女,2021-02-02
40332,10007240,彰化縣大城鄉,未滿20歲,20～24歲,0,女,2021-02-02
40333,10007240,彰化縣大城鄉,未滿20歲,25～29歲,0,女,2021-02-02
40334,10007240,彰化縣大城鄉,未滿20歲,30～34歲,0,女,2021-02-02
40335,10007240,彰化縣大城鄉,未滿20歲,35～39歲,0,女,2021-02-02
40336,10007240,彰化縣大城鄉,未滿20歲,40～44歲,0,女,2021-02-02
40337,10007240,彰化縣大城鄉,未滿20歲,45～49歲,0,女,2021-02-02
40338,10007240,彰化縣大城鄉,未滿20歲,50歲以上,0,女,2021-02-02
40339,10007240,彰化縣大城鄉,20～24歲,未滿15歲,0,男,2021-02-02
40340,10007240,彰化縣大城鄉,20～24歲,15～19歲,2,男,2021-02-02
40341,10007240,彰化縣大城鄉,20～24歲,20～24歲,5,男,2021-02-02
40342,10007240,彰化縣大城鄉,20～24歲,25～29歲,1,男,2021-02-02
40343,10007240,彰化縣大城鄉,20～24歲,30～34歲,0,男,2021-02-02
40344,10007240,彰化縣大城鄉,20～24歲,35～39歲,0,男,2021-02-02
40345,10007240,彰化縣大城鄉,20～24歲,40～44歲,0,男,2021-02-02
40346,10007240,彰化縣大城鄉,20～24歲,45～49歲,0,男,2021-02-02
40347,10007240,彰化縣大城鄉,20～24歲,50歲以上,0,男,2021-02-02
40348,10007240,彰化縣大城鄉,20～24歲,未滿15歲,0,女,2021-02-02
40349,10007240,彰化縣大城鄉,20～24歲,15～19歲,1,女,2021-02-02
40350,10007240,彰化縣大城鄉,20～24歲,20～24歲,5,女,2021-02-02
40351,10007240,彰化縣大城鄉,20～24歲,25～29歲,2,女,2021-02-02
40352,10007240,彰化縣大城鄉,20～24歲,30～34歲,0,女,2021-02-02
40353,10007240,彰化縣大城鄉,20～24歲,35～39歲,0,女,2021-02-02
40354,10007240,彰化縣大城鄉,20～24歲,40～44歲,0,女,2021-02-02
40355,10007240,彰化縣大城鄉,20～24歲,45～49歲,0,女,2021-02-02
40356,10007240,彰化縣大城鄉,20～24歲,50歲以上,0,女,2021-02-02
40357,10007240,彰化縣大城鄉,25～29歲,未滿15歲,0,男,2021-02-02
40358,10007240,彰化縣大城鄉,25～29歲,15～19歲,0,男,2021-02-02
40359,10007240,彰化縣大城鄉,25～29歲,20～24歲,4,男,2021-02-02
40360,10007240,彰化縣大城鄉,25～29歲,25～29歲,5,男,2021-02-02
40361,10007240,彰化縣大城鄉,25～29歲,30～34歲,0,男,2021-02-02
40362,10007240,彰化縣大城鄉,25～29歲,35～39歲,1,男,2021-02-02
40363,10007240,彰化縣大城鄉,25～29歲,40～44歲,0,男,2021-02-02
40364,10007240,彰化縣大城鄉,25～29歲,45～49歲,0,男,2021-02-02
40365,10007240,彰化縣大城鄉,25～29歲,50歲以上,0,男,2021-02-02
40366,10007240,彰化縣大城鄉,25～29歲,未滿15歲,0,女,2021-02-02
40367,10007240,彰化縣大城鄉,25～29歲,15～19歲,0,女,2021-02-02
40368,10007240,彰化縣大城鄉,25～29歲,20～24歲,2,女,2021-02-02
40369,10007240,彰化縣大城鄉,25～29歲,25～29歲,5,女,2021-02-02
40370,10007240,彰化縣大城鄉,25～29歲,30～34歲,1,女,2021-02-02
40371,10007240,彰化縣大城鄉,25～29歲,35～39歲,0,女,2021-02-02
40372,10007240,彰化縣大城鄉,25～29歲,40～44歲,0,女,2021-02-02
40373,10007240,彰化縣大城鄉,25～29歲,45～49歲,0,女,2021-02-02
40374,10007240,彰化縣大城鄉,25～29歲,50歲以上,0,女,2021-02-02
40375,10007240,彰化縣大城鄉,30～34歲,未滿15歲,0,男,2021-02-02
40376,10007240,彰化縣大城鄉,30～34歲,15～19歲,1,男,2021-02-02
40377,10007240,彰化縣大城鄉,30～34歲,20～24歲,0,男,2021-02-02
40378,10007240,彰化縣大城鄉,30～34歲,25～29歲,5,男,2021-02-02
40379,10007240,彰化縣大城鄉,30～34歲,30～34歲,10,男,2021-02-02
40380,10007240,彰化縣大城鄉,30～34歲,35～39歲,0,男,2021-02-02
40381,10007240,彰化縣大城鄉,30～34歲,40～44歲,1,男,2021-02-02
40382,10007240,彰化縣大城鄉,30～34歲,45～49歲,0,男,2021-02-02
40383,10007240,彰化縣大城鄉,30～34歲,50歲以上,0,男,2021-02-02
40384,10007240,彰化縣大城鄉,30～34歲,未滿15歲,0,女,2021-02-02
40385,10007240,彰化縣大城鄉,30～34歲,15～19歲,0,女,2021-02-02
40386,10007240,彰化縣大城鄉,30～34歲,20～24歲,0,女,2021-02-02
40387,10007240,彰化縣大城鄉,30～34歲,25～29歲,2,女,2021-02-02
40388,10007240,彰化縣大城鄉,30～34歲,30～34歲,9,女,2021-02-02
40389,10007240,彰化縣大城鄉,30～34歲,35～39歲,2,女,2021-02-02
40390,10007240,彰化縣大城鄉,30～34歲,40～44歲,1,女,2021-02-02
40391,10007240,彰化縣大城鄉,30～34歲,45～49歲,0,女,2021-02-02
40392,10007240,彰化縣大城鄉,30～34歲,50歲以上,0,女,2021-02-02
40393,10007240,彰化縣大城鄉,35～39歲,未滿15歲,0,男,2021-02-02
40394,10007240,彰化縣大城鄉,35～39歲,15～19歲,1,男,2021-02-02
40395,10007240,彰化縣大城鄉,35～39歲,20～24歲,0,男,2021-02-02
40396,10007240,彰化縣大城鄉,35～39歲,25～29歲,0,男,2021-02-02
40397,10007240,彰化縣大城鄉,35～39歲,30～34歲,7,男,2021-02-02
40398,10007240,彰化縣大城鄉,35～39歲,35～39歲,4,男,2021-02-02
40399,10007240,彰化縣大城鄉,35～39歲,40～44歲,0,男,2021-02-02
40400,10007240,彰化縣大城鄉,35～39歲,45～49歲,0,男,2021-02-02
40401,10007240,彰化縣大城鄉,35～39歲,50歲以上,0,男,2021-02-02
40402,10007240,彰化縣大城鄉,35～39歲,未滿15歲,0,女,2021-02-02
40403,10007240,彰化縣大城鄉,35～39歲,15～19歲,0,女,2021-02-02
40404,10007240,彰化縣大城鄉,35～39歲,20～24歲,2,女,2021-02-02
40405,10007240,彰化縣大城鄉,35～39歲,25～29歲,1,女,2021-02-02
40406,10007240,彰化縣大城鄉,35～39歲,30～34歲,4,女,2021-02-02
40407,10007240,彰化縣大城鄉,35～39歲,35～39歲,6,女,2021-02-02
40408,10007240,彰化縣大城鄉,35～39歲,40～44歲,0,女,2021-02-02
40409,10007240,彰化縣大城鄉,35～39歲,45～49歲,0,女,2021-02-02
40410,10007240,彰化縣大城鄉,35～39歲,50歲以上,0,女,2021-02-02
40411,10007240,彰化縣大城鄉,40～44歲,未滿15歲,0,男,2021-02-02
40412,10007240,彰化縣大城鄉,40～44歲,15～19歲,1,男,2021-02-02
40413,10007240,彰化縣大城鄉,40～44歲,20～24歲,1,男,2021-02-02
40414,10007240,彰化縣大城鄉,40～44歲,25～29歲,0,男,2021-02-02
40415,10007240,彰化縣大城鄉,40～44歲,30～34歲,2,男,2021-02-02
40416,10007240,彰化縣大城鄉,40～44歲,35～39歲,4,男,2021-02-02
40417,10007240,彰化縣大城鄉,40～44歲,40～44歲,2,男,2021-02-02
40418,10007240,彰化縣大城鄉,40～44歲,45～49歲,0,男,2021-02-02
40419,10007240,彰化縣大城鄉,40～44歲,50歲以上,0,男,2021-02-02
40420,10007240,彰化縣大城鄉,40～44歲,未滿15歲,0,女,2021-02-02
40421,10007240,彰化縣大城鄉,40～44歲,15～19歲,0,女,2021-02-02
40422,10007240,彰化縣大城鄉,40～44歲,20～24歲,0,女,2021-02-02
40423,10007240,彰化縣大城鄉,40～44歲,25～29歲,0,女,2021-02-02
40424,10007240,彰化縣大城鄉,40～44歲,30～34歲,3,女,2021-02-02
40425,10007240,彰化縣大城鄉,40～44歲,35～39歲,1,女,2021-02-02
40426,10007240,彰化縣大城鄉,40～44歲,40～44歲,0,女,2021-02-02
40427,10007240,彰化縣大城鄉,40～44歲,45～49歲,0,女,2021-02-02
40428,10007240,彰化縣大城鄉,40～44歲,50歲以上,0,女,2021-02-02
40429,10007240,彰化縣大城鄉,45～49歲,未滿15歲,0,男,2021-02-02
40430,10007240,彰化縣大城鄉,45～49歲,15～19歲,0,男,2021-02-02
40431,10007240,彰化縣大城鄉,45～49歲,20～24歲,0,男,2021-02-02
40432,10007240,彰化縣大城鄉,45～49歲,25～29歲,0,男,2021-02-02
40433,10007240,彰化縣大城鄉,45～49歲,30～34歲,0,男,2021-02-02
40434,10007240,彰化縣大城鄉,45～49歲,35～39歲,1,男,2021-02-02
40435,10007240,彰化縣大城鄉,45～49歲,40～44歲,0,男,2021-02-02
40436,10007240,彰化縣大城鄉,45～49歲,45～49歲,0,男,2021-02-02
40437,10007240,彰化縣大城鄉,45～49歲,50歲以上,0,男,2021-02-02
40438,10007240,彰化縣大城鄉,45～49歲,未滿15歲,0,女,2021-02-02
40439,10007240,彰化縣大城鄉,45～49歲,15～19歲,0,女,2021-02-02
40440,10007240,彰化縣大城鄉,45～49歲,20～24歲,1,女,2021-02-02
40441,10007240,彰化縣大城鄉,45～49歲,25～29歲,0,女,2021-02-02
40442,10007240,彰化縣大城鄉,45～49歲,30～34歲,1,女,2021-02-02
40443,10007240,彰化縣大城鄉,45～49歲,35～39歲,3,女,2021-02-02
40444,10007240,彰化縣大城鄉,45～49歲,40～44歲,2,女,2021-02-02
40445,10007240,彰化縣大城鄉,45～49歲,45～49歲,1,女,2021-02-02
40446,10007240,彰化縣大城鄉,45～49歲,50歲以上,0,女,2021-02-02
40447,10007240,彰化縣大城鄉,50～54歲,未滿15歲,0,男,2021-02-02
40448,10007240,彰化縣大城鄉,50～54歲,15～19歲,0,男,2021-02-02
40449,10007240,彰化縣大城鄉,50～54歲,20～24歲,0,男,2021-02-02
40450,10007240,彰化縣大城鄉,50～54歲,25～29歲,0,男,2021-02-02
40451,10007240,彰化縣大城鄉,50～54歲,30～34歲,0,男,2021-02-02
40452,10007240,彰化縣大城鄉,50～54歲,35～39歲,0,男,2021-02-02
40453,10007240,彰化縣大城鄉,50～54歲,40～44歲,0,男,2021-02-02
40454,10007240,彰化縣大城鄉,50～54歲,45～49歲,0,男,2021-02-02
40455,10007240,彰化縣大城鄉,50～54歲,50歲以上,0,男,2021-02-02
40456,10007240,彰化縣大城鄉,50～54歲,未滿15歲,0,女,2021-02-02
40457,10007240,彰化縣大城鄉,50～54歲,15～19歲,0,女,2021-02-02
40458,10007240,彰化縣大城鄉,50～54歲,20～24歲,0,女,2021-02-02
40459,10007240,彰化縣大城鄉,50～54歲,25～29歲,0,女,2021-02-02
40460,10007240,彰化縣大城鄉,50～54歲,30～34歲,0,女,2021-02-02
40461,10007240,彰化縣大城鄉,50～54歲,35～39歲,0,女,2021-02-02
40462,10007240,彰化縣大城鄉,50～54歲,40～44歲,0,女,2021-02-02
40463,10007240,彰化縣大城鄉,50～54歲,45～49歲,0,女,2021-02-02
40464,10007240,彰化縣大城鄉,50～54歲,50歲以上,0,女,2021-02-02
40465,10007240,彰化縣大城鄉,55～59歲,未滿15歲,0,男,2021-02-02
40466,10007240,彰化縣大城鄉,55～59歲,15～19歲,0,男,2021-02-02
