SEQ,SITE_CODE,SITE_NAME,SEX,BIRTH_CNT,FATHER_AGE,MOTHER_AGE,UPDATE_DATE
32410,10004110,新竹縣峨眉鄉,女,0,未滿20歲,未滿15歲,20210202
32411,10004110,新竹縣峨眉鄉,女,0,未滿20歲,15～19歲,20210202
32412,10004110,新竹縣峨眉鄉,女,0,未滿20歲,20～24歲,20210202
32413,10004110,新竹縣峨眉鄉,女,0,未滿20歲,25～29歲,20210202
32414,10004110,新竹縣峨眉鄉,女,0,未滿20歲,30～34歲,20210202
32415,10004110,新竹縣峨眉鄉,女,0,未滿20歲,35～39歲,20210202
32416,10004110,新竹縣峨眉鄉,女,0,未滿20歲,40～44歲,20210202
32417,10004110,新竹縣峨眉鄉,女,0,未滿20歲,45～49歲,20210202
32418,10004110,新竹縣峨眉鄉,女,0,未滿20歲,50歲以上,20210202
32419,10004110,新竹縣峨眉鄉,男,0,20～24歲,未滿15歲,20210202
32420,10004110,新竹縣峨眉鄉,男,1,20～24歲,15～19歲,20210202
32421,10004110,新竹縣峨眉鄉,男,1,20～24歲,20～24歲,20210202
32422,10004110,新竹縣峨眉鄉,男,1,20～24歲,25～29歲,20210202
32423,10004110,新竹縣峨眉鄉,男,0,20～24歲,30～34歲,20210202
32424,10004110,新竹縣峨眉鄉,男,0,20～24歲,35～39歲,20210202
32425,10004110,新竹縣峨眉鄉,男,0,20～24歲,40～44歲,20210202
32426,10004110,新竹縣峨眉鄉,男,0,20～24歲,45～49歲,20210202
32427,10004110,新竹縣峨眉鄉,男,0,20～24歲,50歲以上,20210202
32428,10004110,新竹縣峨眉鄉,女,0,20～24歲,未滿15歲,20210202
32429,10004110,新竹縣峨眉鄉,女,0,20～24歲,15～19歲,20210202
32430,10004110,新竹縣峨眉鄉,女,1,20～24歲,20～24歲,20210202
32431,10004110,新竹縣峨眉鄉,女,0,20～24歲,25～29歲,20210202
32432,10004110,新竹縣峨眉鄉,女,0,20～24歲,30～34歲,20210202
32433,10004110,新竹縣峨眉鄉,女,0,20～24歲,35～39歲,20210202
32434,10004110,新竹縣峨眉鄉,女,0,20～24歲,40～44歲,20210202
32435,10004110,新竹縣峨眉鄉,女,0,20～24歲,45～49歲,20210202
32436,10004110,新竹縣峨眉鄉,女,0,20～24歲,50歲以上,20210202
32437,10004110,新竹縣峨眉鄉,男,0,25～29歲,未滿15歲,20210202
32438,10004110,新竹縣峨眉鄉,男,0,25～29歲,15～19歲,20210202
32439,10004110,新竹縣峨眉鄉,男,1,25～29歲,20～24歲,20210202
32440,10004110,新竹縣峨眉鄉,男,2,25～29歲,25～29歲,20210202
32441,10004110,新竹縣峨眉鄉,男,0,25～29歲,30～34歲,20210202
32442,10004110,新竹縣峨眉鄉,男,0,25～29歲,35～39歲,20210202
32443,10004110,新竹縣峨眉鄉,男,0,25～29歲,40～44歲,20210202
32444,10004110,新竹縣峨眉鄉,男,0,25～29歲,45～49歲,20210202
32445,10004110,新竹縣峨眉鄉,男,0,25～29歲,50歲以上,20210202
32446,10004110,新竹縣峨眉鄉,女,0,25～29歲,未滿15歲,20210202
32447,10004110,新竹縣峨眉鄉,女,1,25～29歲,15～19歲,20210202
32448,10004110,新竹縣峨眉鄉,女,0,25～29歲,20～24歲,20210202
32449,10004110,新竹縣峨眉鄉,女,2,25～29歲,25～29歲,20210202
32450,10004110,新竹縣峨眉鄉,女,0,25～29歲,30～34歲,20210202
32451,10004110,新竹縣峨眉鄉,女,0,25～29歲,35～39歲,20210202
32452,10004110,新竹縣峨眉鄉,女,0,25～29歲,40～44歲,20210202
32453,10004110,新竹縣峨眉鄉,女,0,25～29歲,45～49歲,20210202
32454,10004110,新竹縣峨眉鄉,女,0,25～29歲,50歲以上,20210202
32455,10004110,新竹縣峨眉鄉,男,0,30～34歲,未滿15歲,20210202
32456,10004110,新竹縣峨眉鄉,男,0,30～34歲,15～19歲,20210202
32457,10004110,新竹縣峨眉鄉,男,0,30～34歲,20～24歲,20210202
32458,10004110,新竹縣峨眉鄉,男,1,30～34歲,25～29歲,20210202
32459,10004110,新竹縣峨眉鄉,男,0,30～34歲,30～34歲,20210202
32460,10004110,新竹縣峨眉鄉,男,1,30～34歲,35～39歲,20210202
32461,10004110,新竹縣峨眉鄉,男,0,30～34歲,40～44歲,20210202
32462,10004110,新竹縣峨眉鄉,男,0,30～34歲,45～49歲,20210202
32463,10004110,新竹縣峨眉鄉,男,0,30～34歲,50歲以上,20210202
32464,10004110,新竹縣峨眉鄉,女,0,30～34歲,未滿15歲,20210202
32465,10004110,新竹縣峨眉鄉,女,0,30～34歲,15～19歲,20210202
32466,10004110,新竹縣峨眉鄉,女,0,30～34歲,20～24歲,20210202
32467,10004110,新竹縣峨眉鄉,女,1,30～34歲,25～29歲,20210202
32468,10004110,新竹縣峨眉鄉,女,5,30～34歲,30～34歲,20210202
32469,10004110,新竹縣峨眉鄉,女,0,30～34歲,35～39歲,20210202
32470,10004110,新竹縣峨眉鄉,女,1,30～34歲,40～44歲,20210202
32471,10004110,新竹縣峨眉鄉,女,0,30～34歲,45～49歲,20210202
32472,10004110,新竹縣峨眉鄉,女,0,30～34歲,50歲以上,20210202
32473,10004110,新竹縣峨眉鄉,男,0,35～39歲,未滿15歲,20210202
32474,10004110,新竹縣峨眉鄉,男,0,35～39歲,15～19歲,20210202
32475,10004110,新竹縣峨眉鄉,男,1,35～39歲,20～24歲,20210202
32476,10004110,新竹縣峨眉鄉,男,1,35～39歲,25～29歲,20210202
32477,10004110,新竹縣峨眉鄉,男,0,35～39歲,30～34歲,20210202
32478,10004110,新竹縣峨眉鄉,男,1,35～39歲,35～39歲,20210202
32479,10004110,新竹縣峨眉鄉,男,0,35～39歲,40～44歲,20210202
32480,10004110,新竹縣峨眉鄉,男,0,35～39歲,45～49歲,20210202
32481,10004110,新竹縣峨眉鄉,男,0,35～39歲,50歲以上,20210202
32482,10004110,新竹縣峨眉鄉,女,0,35～39歲,未滿15歲,20210202
32483,10004110,新竹縣峨眉鄉,女,0,35～39歲,15～19歲,20210202
32484,10004110,新竹縣峨眉鄉,女,0,35～39歲,20～24歲,20210202
32485,10004110,新竹縣峨眉鄉,女,0,35～39歲,25～29歲,20210202
32486,10004110,新竹縣峨眉鄉,女,1,35～39歲,30～34歲,20210202
32487,10004110,新竹縣峨眉鄉,女,1,35～39歲,35～39歲,20210202
32488,10004110,新竹縣峨眉鄉,女,0,35～39歲,40～44歲,20210202
32489,10004110,新竹縣峨眉鄉,女,0,35～39歲,45～49歲,20210202
32490,10004110,新竹縣峨眉鄉,女,0,35～39歲,50歲以上,20210202
32491,10004110,新竹縣峨眉鄉,男,0,40～44歲,未滿15歲,20210202
32492,10004110,新竹縣峨眉鄉,男,0,40～44歲,15～19歲,20210202
32493,10004110,新竹縣峨眉鄉,男,0,40～44歲,20～24歲,20210202
32494,10004110,新竹縣峨眉鄉,男,0,40～44歲,25～29歲,20210202
32495,10004110,新竹縣峨眉鄉,男,1,40～44歲,30～34歲,20210202
32496,10004110,新竹縣峨眉鄉,男,1,40～44歲,35～39歲,20210202
32497,10004110,新竹縣峨眉鄉,男,0,40～44歲,40～44歲,20210202
32498,10004110,新竹縣峨眉鄉,男,0,40～44歲,45～49歲,20210202
32499,10004110,新竹縣峨眉鄉,男,0,40～44歲,50歲以上,20210202
32500,10004110,新竹縣峨眉鄉,女,0,40～44歲,未滿15歲,20210202
32501,10004110,新竹縣峨眉鄉,女,0,40～44歲,15～19歲,20210202
32502,10004110,新竹縣峨眉鄉,女,0,40～44歲,20～24歲,20210202
32503,10004110,新竹縣峨眉鄉,女,0,40～44歲,25～29歲,20210202
32504,10004110,新竹縣峨眉鄉,女,0,40～44歲,30～34歲,20210202
32505,10004110,新竹縣峨眉鄉,女,0,40～44歲,35～39歲,20210202
32506,10004110,新竹縣峨眉鄉,女,0,40～44歲,40～44歲,20210202
32507,10004110,新竹縣峨眉鄉,女,0,40～44歲,45～49歲,20210202
32508,10004110,新竹縣峨眉鄉,女,0,40～44歲,50歲以上,20210202
32509,10004110,新竹縣峨眉鄉,男,0,45～49歲,未滿15歲,20210202
32510,10004110,新竹縣峨眉鄉,男,0,45～49歲,15～19歲,20210202
32511,10004110,新竹縣峨眉鄉,男,0,45～49歲,20～24歲,20210202
32512,10004110,新竹縣峨眉鄉,男,0,45～49歲,25～29歲,20210202
32513,10004110,新竹縣峨眉鄉,男,0,45～49歲,30～34歲,20210202
32514,10004110,新竹縣峨眉鄉,男,0,45～49歲,35～39歲,20210202
32515,10004110,新竹縣峨眉鄉,男,0,45～49歲,40～44歲,20210202
32516,10004110,新竹縣峨眉鄉,男,0,45～49歲,45～49歲,20210202
32517,10004110,新竹縣峨眉鄉,男,0,45～49歲,50歲以上,20210202
32518,10004110,新竹縣峨眉鄉,女,0,45～49歲,未滿15歲,20210202
32519,10004110,新竹縣峨眉鄉,女,0,45～49歲,15～19歲,20210202
32520,10004110,新竹縣峨眉鄉,女,0,45～49歲,20～24歲,20210202
32521,10004110,新竹縣峨眉鄉,女,0,45～49歲,25～29歲,20210202
32522,10004110,新竹縣峨眉鄉,女,1,45～49歲,30～34歲,20210202
32523,10004110,新竹縣峨眉鄉,女,0,45～49歲,35～39歲,20210202
32524,10004110,新竹縣峨眉鄉,女,0,45～49歲,40～44歲,20210202
32525,10004110,新竹縣峨眉鄉,女,0,45～49歲,45～49歲,20210202
32526,10004110,新竹縣峨眉鄉,女,0,45～49歲,50歲以上,20210202
32527,10004110,新竹縣峨眉鄉,男,0,50～54歲,未滿15歲,20210202
32528,10004110,新竹縣峨眉鄉,男,0,50～54歲,15～19歲,20210202
32529,10004110,新竹縣峨眉鄉,男,0,50～54歲,20～24歲,20210202
32530,10004110,新竹縣峨眉鄉,男,0,50～54歲,25～29歲,20210202
32531,10004110,新竹縣峨眉鄉,男,0,50～54歲,30～34歲,20210202
32532,10004110,新竹縣峨眉鄉,男,0,50～54歲,35～39歲,20210202
32533,10004110,新竹縣峨眉鄉,男,0,50～54歲,40～44歲,20210202
32534,10004110,新竹縣峨眉鄉,男,0,50～54歲,45～49歲,20210202
32535,10004110,新竹縣峨眉鄉,男,0,50～54歲,50歲以上,20210202
32536,10004110,新竹縣峨眉鄉,女,0,50～54歲,未滿15歲,20210202
32537,10004110,新竹縣峨眉鄉,女,0,50～54歲,15～19歲,20210202
32538,10004110,新竹縣峨眉鄉,女,0,50～54歲,20～24歲,20210202
32539,10004110,新竹縣峨眉鄉,女,0,50～54歲,25～29歲,20210202
32540,10004110,新竹縣峨眉鄉,女,0,50～54歲,30～34歲,20210202
32541,10004110,新竹縣峨眉鄉,女,0,50～54歲,35～39歲,20210202
32542,10004110,新竹縣峨眉鄉,女,0,50～54歲,40～44歲,20210202
32543,10004110,新竹縣峨眉鄉,女,0,50～54歲,45～49歲,20210202
32544,10004110,新竹縣峨眉鄉,女,0,50～54歲,50歲以上,20210202
32545,10004110,新竹縣峨眉鄉,男,0,55～59歲,未滿15歲,20210202
32546,10004110,新竹縣峨眉鄉,男,0,55～59歲,15～19歲,20210202
32547,10004110,新竹縣峨眉鄉,男,0,55～59歲,20～24歲,20210202
32548,10004110,新竹縣峨眉鄉,男,0,55～59歲,25～29歲,20210202
32549,10004110,新竹縣峨眉鄉,男,0,55～59歲,30～34歲,20210202
32550,10004110,新竹縣峨眉鄉,男,0,55～59歲,35～39歲,20210202
32551,10004110,新竹縣峨眉鄉,男,0,55～59歲,40～44歲,20210202
32552,10004110,新竹縣峨眉鄉,男,0,55～59歲,45～49歲,20210202
32553,10004110,新竹縣峨眉鄉,男,0,55～59歲,50歲以上,20210202
32554,10004110,新竹縣峨眉鄉,女,0,55～59歲,未滿15歲,20210202
32555,10004110,新竹縣峨眉鄉,女,0,55～59歲,15～19歲,20210202
32556,10004110,新竹縣峨眉鄉,女,0,55～59歲,20～24歲,20210202
32557,10004110,新竹縣峨眉鄉,女,0,55～59歲,25～29歲,20210202
32558,10004110,新竹縣峨眉鄉,女,0,55～59歲,30～34歲,20210202
32559,10004110,新竹縣峨眉鄉,女,0,55～59歲,35～39歲,20210202
32560,10004110,新竹縣峨眉鄉,女,0,55～59歲,40～44歲,20210202
32561,10004110,新竹縣峨眉鄉,女,0,55～59歲,45～49歲,20210202
32562,10004110,新竹縣峨眉鄉,女,0,55～59歲,50歲以上,20210202
32563,10004110,新竹縣峨眉鄉,男,0,60歲以上,未滿15歲,20210202
32564,10004110,新竹縣峨眉鄉,男,0,60歲以上,15～19歲,20210202
32565,10004110,新竹縣峨眉鄉,男,0,60歲以上,20～24歲,20210202
32566,10004110,新竹縣峨眉鄉,男,0,60歲以上,25～29歲,20210202
32567,10004110,新竹縣峨眉鄉,男,0,60歲以上,30～34歲,20210202
32568,10004110,新竹縣峨眉鄉,男,0,60歲以上,35～39歲,20210202
32569,10004110,新竹縣峨眉鄉,男,0,60歲以上,40～44歲,20210202
32570,10004110,新竹縣峨眉鄉,男,0,60歲以上,45～49歲,20210202
32571,10004110,新竹縣峨眉鄉,男,0,60歲以上,50歲以上,20210202
32572,10004110,新竹縣峨眉鄉,女,0,60歲以上,未滿15歲,20210202
32573,10004110,新竹縣峨眉鄉,女,0,60歲以上,15～19歲,20210202
32574,10004110,新竹縣峨眉鄉,女,0,60歲以上,20～24歲,20210202
32575,10004110,新竹縣峨眉鄉,女,0,60歲以上,25～29歲,20210202
32576,10004110,新竹縣峨眉鄉,女,0,60歲以上,30～34歲,20210202
32577,10004110,新竹縣峨眉鄉,女,0,60歲以上,35～39歲,20210202
32578,10004110,新竹縣峨眉鄉,女,0,60歲以上,40～44歲,20210202
32579,10004110,新竹縣峨眉鄉,女,0,60歲以上,45～49歲,20210202
32580,10004110,新竹縣峨眉鄉,女,0,60歲以上,50歲以上,20210202
32581,10004120,新竹縣尖石鄉,男,0,未滿20歲,未滿15歲,20210202
32582,10004120,新竹縣尖石鄉,男,1,未滿20歲,15～19歲,20210202
32583,10004120,新竹縣尖石鄉,男,0,未滿20歲,20～24歲,20210202
32584,10004120,新竹縣尖石鄉,男,0,未滿20歲,25～29歲,20210202
32585,10004120,新竹縣尖石鄉,男,0,未滿20歲,30～34歲,20210202
32586,10004120,新竹縣尖石鄉,男,0,未滿20歲,35～39歲,20210202
32587,10004120,新竹縣尖石鄉,男,0,未滿20歲,40～44歲,20210202
32588,10004120,新竹縣尖石鄉,男,0,未滿20歲,45～49歲,20210202
32589,10004120,新竹縣尖石鄉,男,0,未滿20歲,50歲以上,20210202
32590,10004120,新竹縣尖石鄉,女,0,未滿20歲,未滿15歲,20210202
32591,10004120,新竹縣尖石鄉,女,0,未滿20歲,15～19歲,20210202
32592,10004120,新竹縣尖石鄉,女,0,未滿20歲,20～24歲,20210202
32593,10004120,新竹縣尖石鄉,女,0,未滿20歲,25～29歲,20210202
32594,10004120,新竹縣尖石鄉,女,0,未滿20歲,30～34歲,20210202
32595,10004120,新竹縣尖石鄉,女,0,未滿20歲,35～39歲,20210202
32596,10004120,新竹縣尖石鄉,女,0,未滿20歲,40～44歲,20210202
32597,10004120,新竹縣尖石鄉,女,0,未滿20歲,45～49歲,20210202
32598,10004120,新竹縣尖石鄉,女,0,未滿20歲,50歲以上,20210202
32599,10004120,新竹縣尖石鄉,男,0,20～24歲,未滿15歲,20210202
32600,10004120,新竹縣尖石鄉,男,3,20～24歲,15～19歲,20210202
32601,10004120,新竹縣尖石鄉,男,7,20～24歲,20～24歲,20210202
32602,10004120,新竹縣尖石鄉,男,3,20～24歲,25～29歲,20210202
32603,10004120,新竹縣尖石鄉,男,0,20～24歲,30～34歲,20210202
32604,10004120,新竹縣尖石鄉,男,0,20～24歲,35～39歲,20210202
32605,10004120,新竹縣尖石鄉,男,0,20～24歲,40～44歲,20210202
32606,10004120,新竹縣尖石鄉,男,0,20～24歲,45～49歲,20210202
32607,10004120,新竹縣尖石鄉,男,0,20～24歲,50歲以上,20210202
32608,10004120,新竹縣尖石鄉,女,0,20～24歲,未滿15歲,20210202
32609,10004120,新竹縣尖石鄉,女,1,20～24歲,15～19歲,20210202
32610,10004120,新竹縣尖石鄉,女,8,20～24歲,20～24歲,20210202
32611,10004120,新竹縣尖石鄉,女,3,20～24歲,25～29歲,20210202
32612,10004120,新竹縣尖石鄉,女,0,20～24歲,30～34歲,20210202
32613,10004120,新竹縣尖石鄉,女,0,20～24歲,35～39歲,20210202
32614,10004120,新竹縣尖石鄉,女,0,20～24歲,40～44歲,20210202
32615,10004120,新竹縣尖石鄉,女,0,20～24歲,45～49歲,20210202
32616,10004120,新竹縣尖石鄉,女,0,20～24歲,50歲以上,20210202
32617,10004120,新竹縣尖石鄉,男,0,25～29歲,未滿15歲,20210202
32618,10004120,新竹縣尖石鄉,男,3,25～29歲,15～19歲,20210202
32619,10004120,新竹縣尖石鄉,男,7,25～29歲,20～24歲,20210202
32620,10004120,新竹縣尖石鄉,男,14,25～29歲,25～29歲,20210202
32621,10004120,新竹縣尖石鄉,男,2,25～29歲,30～34歲,20210202
32622,10004120,新竹縣尖石鄉,男,0,25～29歲,35～39歲,20210202
32623,10004120,新竹縣尖石鄉,男,1,25～29歲,40～44歲,20210202
32624,10004120,新竹縣尖石鄉,男,0,25～29歲,45～49歲,20210202
32625,10004120,新竹縣尖石鄉,男,0,25～29歲,50歲以上,20210202
32626,10004120,新竹縣尖石鄉,女,0,25～29歲,未滿15歲,20210202
32627,10004120,新竹縣尖石鄉,女,2,25～29歲,15～19歲,20210202
32628,10004120,新竹縣尖石鄉,女,4,25～29歲,20～24歲,20210202
32629,10004120,新竹縣尖石鄉,女,7,25～29歲,25～29歲,20210202
32630,10004120,新竹縣尖石鄉,女,2,25～29歲,30～34歲,20210202
32631,10004120,新竹縣尖石鄉,女,2,25～29歲,35～39歲,20210202
32632,10004120,新竹縣尖石鄉,女,0,25～29歲,40～44歲,20210202
32633,10004120,新竹縣尖石鄉,女,0,25～29歲,45～49歲,20210202
32634,10004120,新竹縣尖石鄉,女,0,25～29歲,50歲以上,20210202
32635,10004120,新竹縣尖石鄉,男,0,30～34歲,未滿15歲,20210202
32636,10004120,新竹縣尖石鄉,男,2,30～34歲,15～19歲,20210202
32637,10004120,新竹縣尖石鄉,男,2,30～34歲,20～24歲,20210202
32638,10004120,新竹縣尖石鄉,男,4,30～34歲,25～29歲,20210202
32639,10004120,新竹縣尖石鄉,男,2,30～34歲,30～34歲,20210202
32640,10004120,新竹縣尖石鄉,男,2,30～34歲,35～39歲,20210202
32641,10004120,新竹縣尖石鄉,男,0,30～34歲,40～44歲,20210202
32642,10004120,新竹縣尖石鄉,男,0,30～34歲,45～49歲,20210202
32643,10004120,新竹縣尖石鄉,男,0,30～34歲,50歲以上,20210202
32644,10004120,新竹縣尖石鄉,女,0,30～34歲,未滿15歲,20210202
32645,10004120,新竹縣尖石鄉,女,2,30～34歲,15～19歲,20210202
32646,10004120,新竹縣尖石鄉,女,3,30～34歲,20～24歲,20210202
32647,10004120,新竹縣尖石鄉,女,11,30～34歲,25～29歲,20210202
32648,10004120,新竹縣尖石鄉,女,4,30～34歲,30～34歲,20210202
32649,10004120,新竹縣尖石鄉,女,1,30～34歲,35～39歲,20210202
32650,10004120,新竹縣尖石鄉,女,0,30～34歲,40～44歲,20210202
32651,10004120,新竹縣尖石鄉,女,0,30～34歲,45～49歲,20210202
32652,10004120,新竹縣尖石鄉,女,0,30～34歲,50歲以上,20210202
32653,10004120,新竹縣尖石鄉,男,0,35～39歲,未滿15歲,20210202
32654,10004120,新竹縣尖石鄉,男,0,35～39歲,15～19歲,20210202
32655,10004120,新竹縣尖石鄉,男,0,35～39歲,20～24歲,20210202
32656,10004120,新竹縣尖石鄉,男,0,35～39歲,25～29歲,20210202
32657,10004120,新竹縣尖石鄉,男,3,35～39歲,30～34歲,20210202
32658,10004120,新竹縣尖石鄉,男,2,35～39歲,35～39歲,20210202
32659,10004120,新竹縣尖石鄉,男,0,35～39歲,40～44歲,20210202
32660,10004120,新竹縣尖石鄉,男,0,35～39歲,45～49歲,20210202
32661,10004120,新竹縣尖石鄉,男,0,35～39歲,50歲以上,20210202
32662,10004120,新竹縣尖石鄉,女,0,35～39歲,未滿15歲,20210202
32663,10004120,新竹縣尖石鄉,女,1,35～39歲,15～19歲,20210202
32664,10004120,新竹縣尖石鄉,女,1,35～39歲,20～24歲,20210202
32665,10004120,新竹縣尖石鄉,女,2,35～39歲,25～29歲,20210202
32666,10004120,新竹縣尖石鄉,女,5,35～39歲,30～34歲,20210202
32667,10004120,新竹縣尖石鄉,女,1,35～39歲,35～39歲,20210202
32668,10004120,新竹縣尖石鄉,女,0,35～39歲,40～44歲,20210202
32669,10004120,新竹縣尖石鄉,女,0,35～39歲,45～49歲,20210202
32670,10004120,新竹縣尖石鄉,女,0,35～39歲,50歲以上,20210202
32671,10004120,新竹縣尖石鄉,男,0,40～44歲,未滿15歲,20210202
32672,10004120,新竹縣尖石鄉,男,0,40～44歲,15～19歲,20210202
32673,10004120,新竹縣尖石鄉,男,0,40～44歲,20～24歲,20210202
32674,10004120,新竹縣尖石鄉,男,0,40～44歲,25～29歲,20210202
32675,10004120,新竹縣尖石鄉,男,0,40～44歲,30～34歲,20210202
32676,10004120,新竹縣尖石鄉,男,1,40～44歲,35～39歲,20210202
32677,10004120,新竹縣尖石鄉,男,0,40～44歲,40～44歲,20210202
32678,10004120,新竹縣尖石鄉,男,0,40～44歲,45～49歲,20210202
32679,10004120,新竹縣尖石鄉,男,0,40～44歲,50歲以上,20210202
32680,10004120,新竹縣尖石鄉,女,0,40～44歲,未滿15歲,20210202
32681,10004120,新竹縣尖石鄉,女,0,40～44歲,15～19歲,20210202
32682,10004120,新竹縣尖石鄉,女,0,40～44歲,20～24歲,20210202
32683,10004120,新竹縣尖石鄉,女,1,40～44歲,25～29歲,20210202
32684,10004120,新竹縣尖石鄉,女,0,40～44歲,30～34歲,20210202
32685,10004120,新竹縣尖石鄉,女,1,40～44歲,35～39歲,20210202
